state,importance,paper_title,venue,project_link_or_github_link,paper_link,sort,pdf_path
Wait,S,ChordEdit: One-Step Low-Energy Transport for Image Editing,CVPR 2026,,https://arxiv.org/abs/2602.19083,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=173 | reason=forced_oral_final_award,
Wait,B,Learning Diffeomorphism for Medical Image Registration with Time-Embedded Architectures Using Semigroup Regularization,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Matinkia_Learning_Diffeomorphism_for_Medical_Image_Registration_with_Time-Embedded_Architectures_Using_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Medical / Scientific Vision | score=55 | reason=forced_oral,
Wait,B,Learning Eigenstructures of Unstructured Data Manifolds,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Velich_Learning_Eigenstructures_of_Unstructured_Data_Manifolds_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Other Vision / Applications | score=55 | reason=forced_oral,
Wait,B,Learning Like Humans: Analogical Concept Learning for Generalized Category Discovery,CVPR 2026,,https://arxiv.org/abs/2603.19918,CVPR_2026_full_collect_20260612 | Representation / Self-Supervised / Transfer | score=55 | reason=forced_oral,
Wait,B,Linear Fundamental Matrix Estimation from 7 or 5 Points,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Kucukpinar_Linear_Fundamental_Matrix_Estimation_from_7_or_5_Points_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Other Vision / Applications | score=55 | reason=forced_oral,
Wait,B,Mapping Networks,CVPR 2026,,https://arxiv.org/abs/2602.19134,CVPR_2026_full_collect_20260612 | Other Vision / Applications | score=55 | reason=forced_oral,
Wait,B,MDCS-MoAME: Multi-directional Composite Scanning with Mixture of Attention and Mamba Experts for Cancer Survival Prediction,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Qu_MDCS-MoAME_Multi-directional_Composite_Scanning_with_Mixture_of_Attention_and_Mamba_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Medical / Scientific Vision | score=55 | reason=forced_oral,
Wait,B,MeshSplatting: Differentiable Rendering with Opaque Meshes,CVPR 2026,,https://arxiv.org/abs/2512.06818,CVPR_2026_full_collect_20260612 | Other Vision / Applications | score=55 | reason=forced_oral,
Wait,B,PAS: A Training-Free Stabilizer for Temporal Encoding in Video LLMs,CVPR 2026,,https://arxiv.org/abs/2511.10979,CVPR_2026_full_collect_20260612 | Other Vision / Applications | score=55 | reason=forced_oral,
Wait,B,PhyGaP: Physically-Grounded Gaussians with Polarization Cues,CVPR 2026,,https://arxiv.org/abs/2603.14001,CVPR_2026_full_collect_20260612 | Other Vision / Applications | score=55 | reason=forced_oral,
Wait,B,ProPhy: Progressive Physical Alignment for Dynamic World Simulation,CVPR 2026,,https://arxiv.org/abs/2512.05564,CVPR_2026_full_collect_20260612 | Other Vision / Applications | score=55 | reason=forced_oral,
Wait,B,QuadSync: Quadrifocal Tensor Synchronization via Tucker Decomposition,CVPR 2026,,https://arxiv.org/abs/2602.22639,CVPR_2026_full_collect_20260612 | Other Vision / Applications | score=55 | reason=forced_oral,
Wait,B,Relightable Holoported Characters: Capturing and Relighting Dynamic Human Performance from Sparse Views,CVPR 2026,,https://arxiv.org/abs/2512.00255,CVPR_2026_full_collect_20260612 | Other Vision / Applications | score=55 | reason=forced_oral,
Wait,B,SDTrack: A Baseline for Event-based Tracking via Spiking Neural Networks,CVPR 2026,,https://arxiv.org/abs/2503.08703,CVPR_2026_full_collect_20260612 | Segmentation / Detection / Tracking | score=55 | reason=forced_oral,
Wait,B,SegMoTE: Token-Level Mixture of Experts for Medical Image Segmentation,CVPR 2026,,https://arxiv.org/abs/2602.19213,CVPR_2026_full_collect_20260612 | Segmentation / Detection / Tracking | score=55 | reason=forced_oral,
Wait,B,SimScale: Learning to Drive via Real-World Simulation at Scale,CVPR 2026,,https://arxiv.org/abs/2511.23369,CVPR_2026_full_collect_20260612 | Other Vision / Applications | score=55 | reason=forced_oral,
Wait,B,SoccerMaster: A Vision Foundation Model for Soccer Understanding,CVPR 2026,,https://arxiv.org/abs/2512.11016,CVPR_2026_full_collect_20260612 | Other Vision / Applications | score=55 | reason=forced_oral,
Wait,B,Spectrum from Defocus: Fast Spectral Imaging with Chromatic Focal Stack,CVPR 2026,,https://arxiv.org/abs/2503.20184,CVPR_2026_full_collect_20260612 | Image Restoration / Computational Imaging | score=55 | reason=forced_oral,
Wait,B,TESO: Online Tracking of Essential Matrix by Stochastic Optimization,CVPR 2026,,https://arxiv.org/abs/2604.19420,CVPR_2026_full_collect_20260612 | Segmentation / Detection / Tracking | score=55 | reason=forced_oral,
Wait,B,Understanding and Enforcing Weight Disentanglement in Task Arithmetic,CVPR 2026,,https://arxiv.org/abs/2604.17078,CVPR_2026_full_collect_20260612 | Other Vision / Applications | score=55 | reason=forced_oral,
Wait,B,UnReflectAnything: RGB-Only Highlight Removal by Rendering Synthetic Specular Supervision,CVPR 2026,,https://arxiv.org/abs/2512.09583,CVPR_2026_full_collect_20260612 | Other Vision / Applications | score=55 | reason=forced_oral,
Wait,B,ViT$^3$: Unlocking Test-Time Training in Vision,CVPR 2026,,https://arxiv.org/abs/2512.01643,CVPR_2026_full_collect_20260612 | Representation / Self-Supervised / Transfer | score=55 | reason=forced_oral,
Wait,B,WorldLens: Full-Spectrum Evaluations of Driving World Models in Real World,CVPR 2026,,https://arxiv.org/abs/2512.10958,CVPR_2026_full_collect_20260612 | Robotics / Autonomous Driving | score=55 | reason=forced_oral,
Wait,A,AREA3D: Active Reconstruction Agent with Unified Feed-Forward 3D Perception and Vision-Language Guidance,CVPR 2026,,https://arxiv.org/abs/2512.05131,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=92 | reason=top_fill_to_1000_non_motion_core,
Wait,A,"DrivePI: Spatial-aware 4D MLLM for Unified Autonomous Driving Understanding, Perception, Prediction and Planning",CVPR 2026,,https://arxiv.org/abs/2512.12799,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=92 | reason=top_fill_to_1000_non_motion_core,
Wait,A,ARM-Thinker: Reinforcing Multimodal Generative Reward Models with Agentic Tool Use and Visual Reasoning,CVPR 2026,,https://arxiv.org/abs/2512.05111,CVPR_2026_full_collect_20260612 | Agentic / Embodied / Planning | score=88 | reason=top_fill_to_1000_non_motion_core,
Wait,A,SpatialReward: Verifiable Spatial Reward Modeling for Fine-Grained Spatial Consistency in Text-to-Image Generation,CVPR 2026,,https://arxiv.org/abs/2603.22228,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=88 | reason=top_fill_to_1000_non_motion_core,
Wait,A,Is your VLM Sky-Ready? A Comprehensive Spatial Intelligence Benchmark for UAV Navigation,CVPR 2026,,https://arxiv.org/abs/2511.13269,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=79 | reason=top_fill_to_1000_non_motion_core,
Wait,A,EfficientVPR: Toward Efficient Visual Place Recognition via Scene-Aware Prompt Tuning and Adaptive Feature Enhancement,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Tang_EfficientVPR_Toward_Efficient_Visual_Place_Recognition_via_Scene-Aware_Prompt_Tuning_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=78 | reason=top_fill_to_1000_non_motion_core,
Wait,A,Fast-ThinkAct: Efficient Vision-Language-Action Reasoning via Verbalizable Latent Planning,CVPR 2026,,https://arxiv.org/abs/2601.09708,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=78 | reason=top_fill_to_1000_non_motion_core,
Wait,A,FlowHijack: A Dynamics-Aware Backdoor Attack on Flow-Matching Vision-Language-Action Models,CVPR 2026,,https://arxiv.org/abs/2604.09651,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=78 | reason=top_fill_to_1000_non_motion_core,
Wait,A,3D-VCD: Hallucination Mitigation in 3D-LLM Embodied Agents through Visual Contrastive Decoding,CVPR 2026,,https://arxiv.org/abs/2604.08645,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=77 | reason=top_fill_to_1000_non_motion_core,
Wait,A,GA-VLN: Geometry-Aware BEV Representation for Efficient Vision-Language Navigation,CVPR 2026,,https://arxiv.org/abs/2605.22036,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=77 | reason=top_fill_to_1000_non_motion_core,
Wait,A,Explore with Long-term Memory: A Benchmark and Multimodal LLM-based Reinforcement Learning Framework for Embodied Exploration,CVPR 2026,,https://arxiv.org/abs/2601.10744,CVPR_2026_full_collect_20260612 | Agentic / Embodied / Planning | score=75 | reason=top_fill_to_1000_non_motion_core,
Wait,A,SAGE: Scalable Agentic 3D Scene Generation for Embodied AI,CVPR 2026,,https://arxiv.org/abs/2602.10116,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=75 | reason=top_fill_to_1000_non_motion_core,
Wait,A,3D Space as a Scratchpad for Editable Text-to-Image Generation,CVPR 2026,,https://arxiv.org/abs/2601.14602,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=70 | reason=top_fill_to_1000_non_motion_core,
Wait,A,Agentic Retoucher for Text-To-Image Generation,CVPR 2026,,https://arxiv.org/abs/2601.02046,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=70 | reason=top_fill_to_1000_non_motion_core,
Wait,A,Beyond Sequential Tools: A Unified VLM Agent System for Photographic Post-Processing via Dynamic Multi-Expert Fusion,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Xiong_Beyond_Sequential_Tools_A_Unified_VLM_Agent_System_for_Photographic_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=70 | reason=top_fill_to_1000_non_motion_core,
Wait,A,Camera Control for Text-to-Image Generation via Learning Viewpoint Tokens,CVPR 2026,,https://arxiv.org/abs/2604.19954,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=70 | reason=top_fill_to_1000_non_motion_core,
Wait,A,Cross-Hand Latent Representation for Vision-Language-Action Models,CVPR 2026,,https://arxiv.org/abs/2603.10158,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=70 | reason=top_fill_to_1000_non_motion_core,
Wait,A,Curriculum Group Policy Optimization: Adaptive Sampling for Unleashing the Potential of Text-to-Image Generation,CVPR 2026,,https://arxiv.org/abs/2605.17807,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=70 | reason=top_fill_to_1000_non_motion_core,
Wait,A,DiffGraph: An Automated Agent-driven Model Merging Framework for In-the-Wild Text-to-Image Generation,CVPR 2026,,https://arxiv.org/abs/2603.20470,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=70 | reason=top_fill_to_1000_non_motion_core,
Wait,A,FantasyVLN: Unified Multimodal Chain-of-Thought Reasoning for Vision-and-Language Navigation,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Zuo_FantasyVLN_Unified_Multimodal_Chain-of-Thought_Reasoning_for_Vision-and-Language_Navigation_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=70 | reason=top_fill_to_1000_non_motion_core,
Wait,A,From Manuals to Actions: A Unified VLA Model for Chain-of-Thought Manual Generation and Robotic Manipulation,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Gu_From_Manuals_to_Actions_A_Unified_VLA_Model_for_Chain-of-Thought_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=70 | reason=top_fill_to_1000_non_motion_core,
Wait,A,G$^2$VLM: Geometry Grounded Vision Language Model with Unified 3D Reconstruction and Spatial Reasoning,CVPR 2026,,https://arxiv.org/abs/2511.21688,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=70 | reason=top_fill_to_1000_non_motion_core,
Wait,A,"HOG-Layout: Hierarchical 3D Scene Generation, Optimization and Editing via Vision-Language Models",CVPR 2026,,https://arxiv.org/abs/2604.10772,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=70 | reason=top_fill_to_1000_non_motion_core,
Wait,A,"MLLMSplat: A 2D MLLM-Powered Framework for 3D Gaussian Splatting Understanding, Generation, and Editing",CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Xiu_MLLMSplat_A_2D_MLLM-Powered_Framework_for_3D_Gaussian_Splatting_Understanding_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=70 | reason=top_fill_to_1000_non_motion_core,
Wait,A,MoEActok: A MoE-based Action Tokenizer for Vision-Language-Action Models,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Xu_MoEActok_A_MoE-based_Action_Tokenizer_for_Vision-Language-Action_Models_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=70 | reason=top_fill_to_1000_non_motion_core,
Wait,A,NavForesee: A Unified Vision-Language World Model for Hierarchical Planning and Dual-Horizon Navigation Prediction,CVPR 2026,,https://arxiv.org/abs/2512.01550,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=70 | reason=top_fill_to_1000_non_motion_core,
Wait,A,OctoT2I: A Self-Evolving Agentic Text-to-Image Router,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Jiang_OctoT2I_A_Self-Evolving_Agentic_Text-to-Image_Router_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=70 | reason=top_fill_to_1000_non_motion_core,
Wait,A,Scenes as Tokens: Multi-Scale Normal Distributions Transform Tokenizer for General 3D Vision-Language Understanding,CVPR 2026,,https://arxiv.org/abs/2511.21191,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=70 | reason=top_fill_to_1000_non_motion_core,
Wait,A,SeeThrough3D: Occlusion Aware 3D Control in Text-to-Image Generation,CVPR 2026,,https://arxiv.org/abs/2602.23359,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=70 | reason=top_fill_to_1000_non_motion_core,
Wait,A,Think-Then-Generate: Structural Chain-of-Thought Reasoning for Consistent 3D Generation,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_Think-Then-Generate_Structural_Chain-of-Thought_Reasoning_for_Consistent_3D_Generation_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=70 | reason=top_fill_to_1000_non_motion_core,
Wait,A,ActiveVLA: Injecting Active Perception into Vision-Language-Action Models for Precise 3D Robotic Manipulation,CVPR 2026,,https://arxiv.org/abs/2601.08325,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=69 | reason=top_fill_to_1000_non_motion_core,
Wait,A,Bridging the 2D-3D Gap: A Hierarchical Semantic-Geometric Map for Vision Language Navigation,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Li_Bridging_the_2D-3D_Gap_A_Hierarchical_Semantic-Geometric_Map_for_Vision_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=69 | reason=top_fill_to_1000_non_motion_core,
Wait,A,D3D-VLP: Dynamic 3D Vision-Language-Planning Model for Embodied Grounding and Navigation,CVPR 2026,,https://arxiv.org/abs/2512.12622,CVPR_2026_full_collect_20260612 | Agentic / Embodied / Planning | score=69 | reason=top_fill_to_1000_non_motion_core,
Wait,A,"Localizing, Structuring, and Rendering: Bridging 3D and 2D Vision-Language-Action Models for Robotic Manipulation",CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Zhao_Localizing_Structuring_and_Rendering_Bridging_3D_and_2D_Vision-Language-Action_Models_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=69 | reason=top_fill_to_1000_non_motion_core,
Wait,A,"Parse, Search, and Confirmation: Training-Free Aerial Vision-and-Dialog Navigation with Chain-of-Thought Reasoning and Structured Spatial Memory",CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Qi_Parse_Search_and_Confirmation_Training-Free_Aerial_Vision-and-Dialog_Navigation_with_Chain-of-Thought_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=69 | reason=top_fill_to_1000_non_motion_core,
Wait,A,REALM: An MLLM-Agent Framework for Open World 3D Reasoning Segmentation and Editing on Gaussian Splatting,CVPR 2026,,https://arxiv.org/abs/2510.16410,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=69 | reason=top_fill_to_1000_non_motion_core,
Wait,A,WalkGPT: Grounded Vision-Language Conversation with Depth-Aware Segmentation for Pedestrian Navigation,CVPR 2026,,https://arxiv.org/abs/2603.10703,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=69 | reason=top_fill_to_1000_non_motion_core,
Wait,A,Any2Any 3D Diffusion Models with Knowledge Transfer: A Radiotherapy Planning Study,CVPR 2026,,https://arxiv.org/abs/2605.09622,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=67 | reason=top_fill_to_1000_non_motion_core,
Wait,A,CraftMesh: High-Fidelity Generative Mesh Manipulation via Poisson Seamless Fusion,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Hu_CraftMesh_High-Fidelity_Generative_Mesh_Manipulation_via_Poisson_Seamless_Fusion_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=67 | reason=top_fill_to_1000_non_motion_core,
Wait,A,DiffuView: Multi-View Diffusion Pretraining for 3D Aware Robotic Manipulation,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_DiffuView_Multi-View_Diffusion_Pretraining_for_3D_Aware_Robotic_Manipulation_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=67 | reason=top_fill_to_1000_non_motion_core,
